staff_id,date,department,shift,absent
S017,2025-01-13,ER,Night,True
S018,2025-01-13,Surgery,Night,False
S019,2025-01-13,Ward,Night,False
S020,2025-01-13,Ward,Day,False
S021,2025-01-13,Ward,Night,False
S022,2025-01-13,ICU,Day,False
S023,2025-01-13,ER,Day,False
S024,2025-01-13,Surgery,Day,False
S025,2025-01-13,ER,Night,False
S026,2025-01-13,Ward,Night,False
S027,2025-01-13,ER,Day,False
S028,2025-01-13,ER,Night,False
S029,2025-01-13,ICU,Night,False
S030,2025-01-13,ER,Night,False
S031,2025-01-13,ER,Night,False
S032,2025-01-13,ICU,Day,False
S033,2025-01-13,Surgery,Day,False
S034,2025-01-13,ICU,Day,False
S035,2025-01-13,ICU,Day,False
S036,2025-01-13,ER,Night,False
S037,2025-01-13,ER,Night,False
S038,2025-01-13,Ward,Night,False
S039,2025-01-13,Surgery,Day,False
S040,2025-01-13,ER,Day,False
S041,2025-01-13,ER,Day,False
S042,2025-01-13,Ward,Night,False
S043,2025-01-13,ER,Night,False
S044,2025-01-13,ICU,Day,False
S045,2025-01-13,Surgery,Day,False
S046,2025-01-13,Ward,Night,False
S047,2025-01-13,ICU,Day,False
S048,2025-01-13,Surgery,Day,False
S049,2025-01-13,Ward,Night,False
S050,2025-01-13,Ward,Day,False
S051,2025-01-13,ER,Night,False
S052,2025-01-13,ICU,Night,False
S053,2025-01-13,ICU,Day,False
S054,2025-01-13,Ward,Night,False
S055,2025-01-13,Ward,Night,False
S056,2025-01-13,ER,Day,False
S057,2025-01-13,ICU,Night,False
S058,2025-01-13,Ward,Night,False
S059,2025-01-13,Ward,,False
S060,2025-01-13,Surgery,Night,False
S001,2025-01-14,ICU,Night,False
S002,2025-01-14,Ward,Night,False
S003,2025-01-14,ICU,Night,False
S004,2025-01-14,Surgery,Day,False
S005,2025-01-14,Ward,Night,True
S006,2025-01-14,ICU,Night,False
S007,2025-01-14,Ward,Day,False
S008,2025-01-14,ER,Night,False
S009,2025-01-14,Ward,Night,False
S010,2025-01-14,ER,Night,False
S011,2025-01-14,ER,Night,False
S012,2025-01-14,ICU,Day,False
S013,2025-01-14,ER,Night,False
S014,2025-01-14,Surgery,Day,False
S015,2025-01-14,Surgery,Day,False
S016,2025-01-14,Ward,Night,False
S017,2025-01-14,Ward,Day,False
S018,2025-01-14,ICU,Night,False
S019,2025-01-14,ER,Day,False
S020,2025-01-14,Ward,Day,False
S021,2025-01-14,ER,Day,False
S022,2025-01-14,ICU,,False
S023,2025-01-14,Ward,Night,False
S024,2025-01-14,ER,Day,False
S025,2025-01-14,ER,Night,False
S026,2025-01-14,Surgery,Night,False
S027,2025-01-14,ICU,Night,False
S028,2025-01-14,ICU,Day,False
S029,2025-01-14,Surgery,Day,False
S030,2025-01-14,ICU,Night,False
S031,2025-01-14,Ward,Day,False
S032,2025-01-14,Surgery,Night,False
S033,2025-01-14,ER,Day,False
S034,2025-01-14,ER,Day,False
S035,2025-01-14,Surgery,Night,False
S036,2025-01-14,ER,Day,False
S037,2025-01-14,ER,Night,False
S038,2025-01-14,Surgery,Day,False
S039,2025-01-14,Ward,Day,False
S040,2025-01-14,Ward,Night,False
S041,2025-01-14,Surgery,Day,False
S042,2025-01-14,Ward,Day,False
S043,2025-01-14,Surgery,Night,False
S044,2025-01-14,ER,Night,False
S045,2025-01-14,Surgery,Day,False
S046,2025-01-14,Surgery,Night,False
S047,2025-01-14,ICU,Day,False
S048,2025-01-14,Surgery,Night,False
S049,2025-01-14,Surgery,Night,False
S050,2025-01-14,Surgery,Day,False
S051,2025-01-14,ER,Night,False
S052,2025-01-14,Surgery,Night,False
S053,2025-01-14,ER,Day,False
S054,2025-01-14,ICU,Night,False
S055,2025-01-14,Ward,Night,False
S056,2025-01-14,ER,Night,False
S057,2025-01-14,Ward,Night,False
S058,2025-01-14,Ward,Day,False
S059,2025-01-14,Surgery,Day,False
S060,2025-01-14,Surgery,Day,True
S001,2025-01-15,ER,Night,False
S002,2025-01-15,ICU,Day,False
S003,2025-01-15,Surgery,Day,False
S004,2025-01-15,ICU,Night,False
S005,2025-01-15,Ward,Day,False
S006,2025-01-15,ICU,Day,True
S007,2025-01-15,Surgery,Night,False
S008,2025-01-15,ICU,Night,True
S009,2025-01-15,Ward,Day,False
S010,2025-01-15,ER,Day,False
S011,2025-01-15,Ward,Day,False
S012,2025-01-15,ER,Day,False
S013,2025-01-15,Surgery,Night,False
S014,2025-01-15,Ward,Night,False
S015,2025-01-15,ICU,Night,False
S016,2025-01-15,Surgery,Day,False
S017,2025-01-15,Ward,Day,False
S018,2025-01-15,Surgery,Day,False
S019,2025-01-15,Ward,Day,False
S020,2025-01-15,Surgery,Night,False
S021,2025-01-15,ICU,Night,False
S022,2025-01-15,Ward,Night,False
S023,2025-01-15,Surgery,Day,False
S024,2025-01-15,Surgery,Day,False
S025,2025-01-15,Ward,Day,False
S026,2025-01-15,ER,Day,False
S027,2025-01-15,ER,Day,False
S028,2025-01-15,Ward,Night,True
S029,2025-01-15,ICU,Day,False
S030,2025-01-15,Ward,Day,False
S031,2025-01-15,ER,Day,False
S032,2025-01-15,ICU,Day,True
S033,2025-01-15,ICU,Night,False
S034,2025-01-15,Surgery,Day,False
S035,2025-01-15,Surgery,Day,False
S036,2025-01-15,ICU,Day,False
S037,2025-01-15,ER,Night,False
S038,2025-01-15,ER,Day,False
S039,2025-01-15,ER,Day,False
S040,2025-01-15,ER,Night,False
S041,2025-01-15,Ward,Day,False
S042,2025-01-15,ER,Night,False
S043,2025-01-15,ER,Day,False
S044,2025-01-15,Ward,Day,False
S045,2025-01-15,Surgery,Day,False
S046,2025-01-15,Surgery,Day,True
S047,2025-01-15,Surgery,Night,False
S048,2025-01-15,ER,Night,False
S049,2025-01-15,ICU,Night,False
S050,2025-01-15,ER,Day,False
S051,2025-01-15,ER,Day,False
S052,2025-01-15,Ward,Day,False
S053,2025-01-15,Surgery,Night,False
S054,2025-01-15,Ward,Night,False
S055,2025-01-15,ICU,Night,False
S056,2025-01-15,Ward,Day,False
S057,2025-01-15,ICU,Night,False
S058,2025-01-15,Ward,Day,False
S059,2025-01-15,Surgery,Night,False
S060,2025-01-15,ER,Day,False
S001,2025-01-16,ICU,Night,False
S002,2025-01-16,Ward,Day,False
S003,2025-01-16,ER,Day,False
S004,2025-01-16,ER,Day,False
S005,2025-01-16,ER,Day,False
S006,2025-01-16,Surgery,Day,False
S007,2025-01-16,Surgery,Night,False
S008,2025-01-16,ER,Day,False
S009,2025-01-16,Ward,Day,False
S010,2025-01-16,Surgery,Day,False
S011,2025-01-16,Ward,Night,False
S012,2025-01-16,ER,Night,False
S013,2025-01-16,ER,Day,False
S014,2025-01-16,Ward,Day,False
S015,2025-01-16,Ward,Day,False
S016,2025-01-16,Ward,Night,True
S017,2025-01-16,Surgery,Night,False
S018,2025-01-16,Surgery,Day,False
S019,2025-01-16,ICU,Night,False
S020,2025-01-16,Ward,Day,False
S021,2025-01-16,Ward,Night,False
S022,2025-01-16,Ward,Day,False
S023,2025-01-16,ICU,Day,False
S024,2025-01-16,ICU,Night,False
S025,2025-01-16,ER,,False
S026,2025-01-16,Ward,Night,False
S027,2025-01-16,Surgery,Day,False
S028,2025-01-16,Surgery,Day,False
S029,2025-01-16,ICU,Day,False
S030,2025-01-16,Surgery,Day,False
S031,2025-01-16,ICU,Night,False
S032,2025-01-16,ER,Night,False
S033,2025-01-16,Surgery,Night,False
S034,2025-01-16,Surgery,Night,False
S035,2025-01-16,ICU,Day,False
S036,2025-01-16,Surgery,Night,False
S037,2025-01-16,Surgery,Night,False
S038,2025-01-16,ER,Night,False
S039,2025-01-16,ICU,Day,False
S040,2025-01-16,ICU,Day,False
S041,2025-01-16,ICU,Day,False
S042,2025-01-16,Surgery,Night,False
S043,2025-01-16,ER,Day,False
S044,2025-01-16,Ward,Day,False
S045,2025-01-16,Ward,Day,False
S046,2025-01-16,Surgery,Night,False
S047,2025-01-16,Ward,Night,False
S048,2025-01-16,ER,Night,True
S049,2025-01-16,Surgery,Day,False
S050,2025-01-16,ER,Night,False
S051,2025-01-16,Surgery,Night,True
S052,2025-01-16,Ward,Night,False
S053,2025-01-16,Surgery,Night,False
S054,2025-01-16,ICU,Night,False
S055,2025-01-16,Surgery,Night,True
S056,2025-01-16,Ward,Night,False
S057,2025-01-16,ICU,Night,False
S058,2025-01-16,Surgery,Day,False
S059,2025-01-16,Surgery,Night,False
S060,2025-01-16,ER,Day,False
S001,2025-01-17,Ward,Night,False
S002,2025-01-17,Surgery,Day,True
S003,2025-01-17,ER,Night,False
S004,2025-01-17,ER,Night,False
S005,2025-01-17,Surgery,Night,False
S006,2025-01-17,Ward,Night,False
S007,2025-01-17,Ward,Day,False
S008,2025-01-17,ER,Day,False
S009,2025-01-17,Surgery,Night,False
S010,2025-01-17,ICU,Day,False
S011,2025-01-17,Surgery,Night,False
S012,2025-01-17,ER,Day,False
S013,2025-01-17,ER,Day,False
S014,2025-01-17,Surgery,Night,False
S015,2025-01-17,ER,Day,False
S016,2025-01-17,Ward,Day,False
S017,2025-01-17,Ward,Day,False
S018,2025-01-17,ER,Day,False
S019,2025-01-17,ER,Night,False
S020,2025-01-17,ICU,Day,False
S021,2025-01-17,Surgery,Day,False
S022,2025-01-17,Surgery,Day,False
S023,2025-01-17,ER,Day,False
S024,2025-01-17,Surgery,Night,True
S025,2025-01-17,ER,Day,False
S026,2025-01-17,ICU,Night,False
S027,2025-01-17,ER,Day,False
S028,2025-01-17,ICU,Night,False
S029,2025-01-17,ER,Night,False
S030,2025-01-17,ICU,Night,False
S031,2025-01-17,ICU,Day,False
S032,2025-01-17,Ward,Day,False
S033,2025-01-17,ICU,Night,False
S034,2025-01-17,ICU,Night,False
S035,2025-01-17,ICU,Night,False
S036,2025-01-17,Surgery,Night,False
S037,2025-01-17,ER,Night,False
S038,2025-01-17,Ward,Day,False
S039,2025-01-17,Ward,Night,False
S040,2025-01-17,ER,Day,False
S041,2025-01-17,Surgery,Day,False
S042,2025-01-17,Surgery,Night,False
S043,2025-01-17,ICU,Day,False
S044,2025-01-17,Surgery,Night,False
S045,2025-01-17,ER,Day,False
S046,2025-01-17,Surgery,Day,False
S047,2025-01-17,ICU,Night,False
S048,2025-01-17,Ward,Night,False
S049,2025-01-17,Surgery,Day,False
S050,2025-01-17,ICU,Night,False
S051,2025-01-17,ICU,Night,False
S052,2025-01-17,ICU,Night,False
S053,2025-01-17,ICU,Day,False
S054,2025-01-17,ICU,Night,False
S055,2025-01-17,ER,Night,False
S056,2025-01-17,Surgery,Day,False
S057,2025-01-17,Surgery,Night,False
S058,2025-01-17,Surgery,Day,False
S059,2025-01-17,Ward,Night,False
S060,2025-01-17,ICU,Night,False
S001,2025-01-18,ICU,Day,False
S002,2025-01-18,ICU,Night,False
S003,2025-01-18,Surgery,Night,False
S004,2025-01-18,Ward,Day,True
S005,2025-01-18,Ward,,False
S006,2025-01-18,Ward,Night,False
S007,2025-01-18,ICU,Night,False
S008,2025-01-18,Ward,Night,False
S009,2025-01-18,Surgery,Day,False
S010,2025-01-18,ICU,Day,False
S011,2025-01-18,Surgery,Day,False
S012,2025-01-18,ER,Night,False
S013,2025-01-18,ICU,Day,False
S014,2025-01-18,Ward,Night,False
S015,2025-01-18,ICU,Day,False
S016,2025-01-18,Ward,Day,True
S017,2025-01-18,Ward,Day,False
S018,2025-01-18,Surgery,Day,False
S019,2025-01-18,Surgery,Day,False
S020,2025-01-18,Ward,Night,False
S021,2025-01-18,Surgery,Day,False
S022,2025-01-18,Surgery,Night,False
S023,2025-01-18,Surgery,Night,False
S024,2025-01-18,Ward,Day,False
S025,2025-01-18,ER,Day,False
S026,2025-01-18,ICU,Night,False
S027,2025-01-18,Surgery,Night,False
S028,2025-01-18,Surgery,Day,False
S029,2025-01-18,ER,Night,False
S030,2025-01-18,Ward,Day,False
S031,2025-01-18,ICU,Day,False
S032,2025-01-18,Surgery,Day,False
S033,2025-01-18,Ward,Day,False
S034,2025-01-18,ICU,Night,False
S035,2025-01-18,Surgery,Night,False
S036,2025-01-18,ER,Night,False
S037,2025-01-18,ICU,Night,False
S038,2025-01-18,Ward,Day,False
S039,2025-01-18,Ward,Night,False
S040,2025-01-18,ER,Night,False
S041,2025-01-18,Surgery,Day,False
S042,2025-01-18,Surgery,Night,False
S043,2025-01-18,Ward,Day,False
S044,2025-01-18,ER,Night,False
S045,2025-01-18,Surgery,Day,False
S046,2025-01-18,Surgery,Day,False
S047,2025-01-18,ICU,Day,False
S048,2025-01-18,Surgery,Day,False
S049,2025-01-18,ICU,Day,False
S050,2025-01-18,Ward,Night,False
S051,2025-01-18,ICU,Night,False
S052,2025-01-18,Surgery,Day,True
S053,2025-01-18,Ward,Day,False
S054,2025-01-18,ER,Day,False
S055,2025-01-18,Surgery,Day,False
S056,2025-01-18,Surgery,Night,False
S057,2025-01-18,Surgery,Night,False
S058,2025-01-18,ER,Day,False
S059,2025-01-18,Surgery,Night,False
S060,2025-01-18,Surgery,Night,False
S001,2025-01-19,Ward,Night,False
S002,2025-01-19,Ward,Night,False
S003,2025-01-19,Ward,Day,False
S004,2025-01-19,ICU,Day,False
S005,2025-01-19,Surgery,Day,False
S006,2025-01-19,ER,Night,False
S007,2025-01-19,Surgery,Night,False
S008,2025-01-19,Surgery,Night,True
S009,2025-01-19,Surgery,Day,False
S010,2025-01-19,Surgery,Day,False
S011,2025-01-19,Ward,Day,False
S012,2025-01-19,ICU,Day,False
S013,2025-01-19,ER,Day,False
S014,2025-01-19,ICU,Day,False
S015,2025-01-19,ER,Night,False
S016,2025-01-19,ER,Night,False
S017,2025-01-19,Surgery,Day,False
S018,2025-01-19,Surgery,Day,False
S019,2025-01-19,ER,Day,False
S020,2025-01-19,Surgery,Day,False
S021,2025-01-19,ICU,Night,False
S022,2025-01-19,ER,Day,False
S023,2025-01-19,Ward,Day,False
S024,2025-01-19,ER,Night,False
S025,2025-01-19,ER,Night,False
S026,2025-01-19,Surgery,Night,False
S027,2025-01-19,Ward,Day,False
S028,2025-01-19,ER,Night,False
S029,2025-01-19,Ward,Night,False
S030,2025-01-19,ER,Night,False
S031,2025-01-19,ICU,Night,False
S032,2025-01-19,ICU,Day,False
S033,2025-01-19,Ward,Day,False
S034,2025-01-19,Ward,Night,False
S035,2025-01-19,ER,Night,False
S036,2025-01-19,ICU,Night,False
S037,2025-01-19,Surgery,Night,False
S038,2025-01-19,Surgery,Day,False
S039,2025-01-19,Surgery,Night,True
S040,2025-01-19,ICU,Day,False
S041,2025-01-19,ICU,Night,False
S042,2025-01-19,Surgery,Day,False
S043,2025-01-19,ICU,Day,True
S044,2025-01-19,Surgery,,False
S045,2025-01-19,Surgery,Night,False
S046,2025-01-19,Ward,Day,False
S047,2025-01-19,Surgery,Day,False
S048,2025-01-19,Surgery,Night,False
S049,2025-01-19,Ward,Day,False
S050,2025-01-19,Ward,Day,False
S051,2025-01-19,ER,Day,False
S052,2025-01-19,Surgery,Night,False
S053,2025-01-19,Ward,Night,False
S054,2025-01-19,ICU,Day,False
S055,2025-01-19,Ward,Day,False
S056,2025-01-19,Surgery,Night,False
S057,2025-01-19,ICU,Day,False
S058,2025-01-19,Surgery,Day,False
S059,2025-01-19,Ward,Night,False
S060,2025-01-19,Surgery,Day,False
S001,2025-01-20,Surgery,Day,False
S002,2025-01-20,Ward,Night,False
S003,2025-01-20,ICU,Night,False
S004,2025-01-20,ER,Day,False
S005,2025-01-20,Surgery,Night,False
S006,2025-01-20,ER,Day,False
S007,2025-01-20,ICU,Day,False
S008,2025-01-20,ICU,Day,False
S009,2025-01-20,ER,Night,False
S010,2025-01-20,ER,Night,False
S011,2025-01-20,Ward,Day,True
S012,2025-01-20,ER,Night,False
S013,2025-01-20,ER,Night,False
S014,2025-01-20,Ward,Night,False
S015,2025-01-20,Surgery,Day,False
S016,2025-01-20,Ward,Night,False
S017,2025-01-20,Ward,Night,False
S018,2025-01-20,ER,Day,False
S019,2025-01-20,Ward,Night,False
S020,2025-01-20,ICU,Night,False
S021,2025-01-20,ICU,Night,False
S022,2025-01-20,ICU,Night,False
S023,2025-01-20,ICU,Day,False
S024,2025-01-20,Ward,Day,False
S025,2025-01-20,ER,Day,False
S026,2025-01-20,ICU,Day,False
S027,2025-01-20,Ward,Day,False
S028,2025-01-20,ER,Night,False
S029,2025-01-20,Surgery,Day,False
S030,2025-01-20,ER,Day,False
S031,2025-01-20,Ward,Day,False
S032,2025-01-20,Surgery,Day,False
S033,2025-01-20,Surgery,Day,False
S034,2025-01-20,ER,Night,False
S035,2025-01-20,ICU,Day,False
S036,2025-01-20,Surgery,Night,False
S037,2025-01-20,ER,Day,False
S038,2025-01-20,Surgery,Day,False
S039,2025-01-20,Surgery,Night,False
S040,2025-01-20,Ward,Day,False
S041,2025-01-20,ER,Day,False
S042,2025-01-20,ICU,Night,False
S043,2025-01-20,Surgery,Day,False
S044,2025-01-20,ICU,Night,False
S045,2025-01-20,Surgery,Day,False
S046,2025-01-20,ER,Day,False
S047,2025-01-20,Surgery,Day,True
S048,2025-01-20,ICU,Day,False
S049,2025-01-20,ER,Night,False
S050,2025-01-20,Ward,Night,False
S051,2025-01-20,ICU,Night,False
S052,2025-01-20,ICU,Night,False
S053,2025-01-20,ICU,Day,False
S054,2025-01-20,ER,Night,False
S055,2025-01-20,Surgery,Day,False
S056,2025-01-20,ICU,Day,False
S057,2025-01-20,ER,Day,False
S058,2025-01-20,Ward,Night,False
S059,2025-01-20,Ward,Night,False
S060,2025-01-20,Surgery,Night,False
S001,2025-01-21,ICU,Day,False
S002,2025-01-21,Ward,Day,False
S003,2025-01-21,Ward,Night,False
S004,2025-01-21,ICU,Night,False
S005,2025-01-21,ER,Day,False
S006,2025-01-21,Ward,Night,False
S007,2025-01-21,ER,Night,False
S008,2025-01-21,ICU,Night,False
S009,2025-01-21,Ward,Night,False
S010,2025-01-21,ER,Day,False
S011,2025-01-21,Surgery,Night,False
S012,2025-01-21,ICU,Night,False
S013,2025-01-21,Ward,Night,False
S014,2025-01-21,ER,Day,False
S015,2025-01-21,Surgery,Night,False
S016,2025-01-21,Surgery,Night,False
S017,2025-01-21,Surgery,Night,False
S018,2025-01-21,Surgery,Night,False
S019,2025-01-21,ER,Day,False
S020,2025-01-21,Surgery,Night,False
S021,2025-01-21,Ward,Day,False
S022,2025-01-21,Surgery,Day,False
S023,2025-01-21,ER,Night,False
S024,2025-01-21,Ward,Night,False
S025,2025-01-21,ER,Day,False
S026,2025-01-21,Ward,Day,False
S027,2025-01-21,ER,Day,False
S028,2025-01-21,Surgery,Day,False
S029,2025-01-21,ICU,Day,False
S030,2025-01-21,ICU,Day,False
S031,2025-01-21,ICU,Night,True
S032,2025-01-21,ICU,Day,False
S033,2025-01-21,Surgery,Day,True
S034,2025-01-21,Surgery,Night,True
S035,2025-01-21,Surgery,Night,False
S036,2025-01-21,ICU,Night,False
S037,2025-01-21,Surgery,Night,False
S038,2025-01-21,Surgery,Day,False
S039,2025-01-21,ER,Night,False
S040,2025-01-21,Ward,Night,False
S041,2025-01-21,Ward,Night,False
S042,2025-01-21,ICU,Night,False
S043,2025-01-21,ER,Day,False
S044,2025-01-21,ICU,Day,True
S045,2025-01-21,Surgery,Night,False
S046,2025-01-21,Ward,Day,False
S047,2025-01-21,ER,Day,False
S048,2025-01-21,ICU,Day,False
S049,2025-01-21,ER,Day,True
S050,2025-01-21,Ward,Night,False
S051,2025-01-21,ICU,Night,False
S052,2025-01-21,Surgery,,False
S053,2025-01-21,Surgery,Night,False
S054,2025-01-21,ER,Night,False
S055,2025-01-21,ER,Night,False
S056,2025-01-21,Ward,Night,False
S057,2025-01-21,Ward,Night,False
S058,2025-01-21,Surgery,Day,False
S059,2025-01-21,ER,Day,False
S060,2025-01-21,Ward,Night,False
S001,2025-01-22,ER,Day,False
S002,2025-01-22,Surgery,Day,False
S003,2025-01-22,ER,Night,False
S004,2025-01-22,Ward,Night,False
S005,2025-01-22,Surgery,Day,False
S006,2025-01-22,Ward,Day,False
S007,2025-01-22,ICU,Night,False
S008,2025-01-22,Surgery,Day,False
S009,2025-01-22,ER,Day,False
S010,2025-01-22,ICU,Night,False
S011,2025-01-22,ICU,Night,False
S012,2025-01-22,ER,Day,False
S013,2025-01-22,Surgery,Night,False
S014,2025-01-22,ICU,Day,False
S015,2025-01-22,Ward,Night,False
S016,2025-01-22,Surgery,Day,False
S017,2025-01-22,ICU,Night,False
S018,2025-01-22,Surgery,Night,False
S019,2025-01-22,ICU,Night,False
S020,2025-01-22,ICU,Day,True
S021,2025-01-22,ER,Night,False
S022,2025-01-22,Surgery,Day,False
S023,2025-01-22,Surgery,Day,False
S024,2025-01-22,Surgery,Night,False
S025,2025-01-22,Surgery,Day,False
S026,2025-01-22,Ward,Day,False
S027,2025-01-22,ICU,Day,False
S028,2025-01-22,ER,Night,False
S029,2025-01-22,ER,Night,False
S030,2025-01-22,ER,Day,False
S031,2025-01-22,Ward,Night,False
S032,2025-01-22,Ward,Night,True
S033,2025-01-22,Ward,Day,False
S034,2025-01-22,Ward,Night,False
S035,2025-01-22,ICU,Day,False
S036,2025-01-22,Surgery,Day,False
S037,2025-01-22,Ward,Day,False
S038,2025-01-22,ICU,Day,True
S039,2025-01-22,ER,Day,False
S040,2025-01-22,Surgery,Night,False
S041,2025-01-22,ER,Night,False
S042,2025-01-22,ER,Night,False
S043,2025-01-22,Surgery,Night,False
S044,2025-01-22,Surgery,Day,False
S045,2025-01-22,ER,Day,False
S046,2025-01-22,ICU,Night,False
S047,2025-01-22,Surgery,Day,False
S048,2025-01-22,ICU,Night,False
S049,2025-01-22,Ward,Day,False
S050,2025-01-22,Surgery,Day,False
S051,2025-01-22,Ward,Night,False
S052,2025-01-22,ICU,Day,False
S053,2025-01-22,ICU,Day,False
S054,2025-01-22,Ward,Night,False
S055,2025-01-22,Surgery,Night,False
S056,2025-01-22,ICU,Night,False
S057,2025-01-22,Ward,Night,False
S058,2025-01-22,Surgery,Day,False
S059,2025-01-22,ER,Night,False
S060,2025-01-22,Ward,Day,False
S001,2025-01-23,ICU,Day,False
S002,2025-01-23,ER,Day,False
S003,2025-01-23,Surgery,Night,False
S004,2025-01-23,ER,Day,False
S005,2025-01-23,ICU,Night,False
S006,2025-01-23,Surgery,Night,False
S007,2025-01-23,ICU,Day,True
S008,2025-01-23,ICU,Night,False
S009,2025-01-23,Ward,Day,False
S010,2025-01-23,Ward,Day,False
S011,2025-01-23,Ward,Day,False
S012,2025-01-23,Surgery,Night,False
S013,2025-01-23,ER,Day,False
S014,2025-01-23,ER,Day,False
S015,2025-01-23,Surgery,Night,False
S016,2025-01-23,Ward,Night,False
S017,2025-01-23,Ward,Night,False
S018,2025-01-23,Ward,Day,False
S019,2025-01-23,ER,Day,False
S020,2025-01-23,Surgery,Night,False
S021,2025-01-23,ER,,False
S022,2025-01-23,ER,Night,False
S023,2025-01-23,ICU,Day,False
S024,2025-01-23,ER,Night,False
S025,2025-01-23,ICU,Night,False
S026,2025-01-23,Surgery,Day,False
S027,2025-01-23,ER,Night,False
S028,2025-01-23,Surgery,Day,False
S029,2025-01-23,ICU,Day,False
S030,2025-01-23,Surgery,Night,False
S031,2025-01-23,Ward,Day,False
S032,2025-01-23,ICU,Day,False
S033,2025-01-23,Surgery,Day,False
S034,2025-01-23,Ward,Night,False
S035,2025-01-23,ICU,Day,False
S036,2025-01-23,ICU,Night,False
S037,2025-01-23,Surgery,Day,False
S038,2025-01-23,ER,Day,False
S039,2025-01-23,ER,Night,False
S040,2025-01-23,ER,Night,False
S041,2025-01-23,Ward,Night,True
S042,2025-01-23,Surgery,Day,False
S043,2025-01-23,Ward,Day,False
S044,2025-01-23,Surgery,Day,False
S045,2025-01-23,Ward,Day,False
